"","nodeid","parent","indv","generation","n","beta.ave","beta.diff","gamma.ave","gamma.diff"
"184","(114, 279, 28)-(120, 281, 21)","(113, 288, 30)-(114, 279, 28)","hht01",0,NA,NA,NA,NA,NA
"185","(93, 293, 26)-(106, 291, 27)","(106, 291, 27)-(113, 303, 19)","hht01",0.3,2,0.663219743714179,-0.0718916640340656,0.729049414765732,0.165603407208815
"186","(85, 287, 26)-(93, 293, 26)","(93, 293, 26)-(106, 291, 27)","hht01",0.2,2,0.45596186802929,-0.0730737306253691,2.4713534708461,0.94771605185956
"187","(75, 288, 22)-(85, 287, 26)","(85, 287, 26)-(93, 293, 26)","hht01",0.1,2,0.380554630978115,0.0206043973040559,0.199287408633932,0.0187452595283387
"188","(74, 289, 20)-(75, 288, 22)","(75, 288, 22)-(85, 287, 26)","hht01",0,NA,NA,NA,NA,NA
"189","(72, 288, 23)-(75, 288, 22)","(75, 288, 22)-(85, 287, 26)","hht01",0,NA,NA,NA,NA,NA
"190","(62, 277, 45)-(85, 287, 26)","(85, 287, 26)-(93, 293, 26)","hht01",0.1,2,0.530465058230584,0.0187608135185223,0.412661984736774,0.0326516800723767
"191","(51, 282, 50)-(62, 277, 45)","(62, 277, 45)-(85, 287, 26)","hht01",0,NA,NA,NA,NA,NA
"192","(51, 273, 45)-(62, 277, 45)","(62, 277, 45)-(85, 287, 26)","hht01",0,NA,NA,NA,NA,NA
"193","(81, 301, 28)-(93, 293, 26)","(93, 293, 26)-(106, 291, 27)","hht01",0.3,2,0.450105770095403,-0.152295917017979,0.377033922434086,0.142935471722116
"194","(81, 301, 28)-(85, 308, 28)","(81, 301, 28)-(93, 293, 26)","hht01",0,NA,NA,NA,NA,NA
"195","(78, 302, 29)-(81, 301, 28)","(81, 301, 28)-(93, 293, 26)","hht01",0.2,2,1.04876239095018,0.0320080971769302,3.88176355010039,1.67076013779259
"196","(71, 301, 28)-(78, 302, 29)","(78, 302, 29)-(81, 301, 28)","hht01",0.2,2,0.65302217932255,0.0938019199891584,0.903395755877296,0.46371482446997
"197","(71, 301, 28)-(72, 304, 27)","(71, 301, 28)-(78, 302, 29)","hht01",0,NA,NA,NA,NA,NA
"198","(62, 305, 27)-(71, 301, 28)","(71, 301, 28)-(78, 302, 29)","hht01",0.1,2,0.655933055212105,0.00919445655171189,0.974144841401694,0.582211290919043
"199","(59, 302, 28)-(62, 305, 27)","(62, 305, 27)-(71, 301, 28)","hht01",0,NA,NA,NA,NA,NA
"200","(49, 314, 23)-(62, 305, 27)","(62, 305, 27)-(71, 301, 28)","hht01",0,NA,NA,NA,NA,NA
"201","(69, 317, 31)-(78, 302, 29)","(78, 302, 29)-(81, 301, 28)","hht01",0,NA,NA,NA,NA,NA
"202","(111, 274, 36)-(118, 286, 44)","0","hht02",1,2,0.470746347375233,0.0656778770984037,0.478677077491624,0.34324227855827
"203","(118, 286, 44)-(118, 287, 42)","(111, 274, 36)-(118, 286, 44)","hht02",0.5,2,1.36186165118138,0.142364739379118,5.4170020177692,1.62264459892826
"204","(118, 287, 42)-(124, 286, 38)","(118, 286, 44)-(118, 287, 42)","hht02",0,NA,NA,NA,NA,NA
"205","(118, 287, 42)-(121, 299, 43)","(118, 286, 44)-(118, 287, 42)","hht02",0.3,2,0.775914122777592,-0.0702474335153149,0.458050295806028,0.0822649642832772
"206","(121, 299, 43)-(125, 305, 40)","(118, 287, 42)-(121, 299, 43)","hht02",0.2,2,0.446997077127703,-0.0213833560485394,0.16797782730022,0.0160345897292527
"207","(125, 305, 40)-(126, 305, 39)","(121, 299, 43)-(125, 305, 40)","hht02",0,NA,NA,NA,NA,NA
"208","(124, 306, 39)-(125, 305, 40)","(121, 299, 43)-(125, 305, 40)","hht02",0,NA,NA,NA,NA,NA
"209","(120, 304, 46)-(121, 299, 43)","(118, 287, 42)-(121, 299, 43)","hht02",0.3,2,0.624651311834377,0.191354313736499,1.51564720536692,0.361608951330964
"210","(120, 304, 46)-(120, 314, 48)","(120, 304, 46)-(121, 299, 43)","hht02",0.2,2,0.614371242411402,-0.0743726688790901,0.351545373950374,0.0142542894852618
"211","(120, 314, 48)-(121, 317, 47)","(120, 304, 46)-(120, 314, 48)","hht02",0,NA,NA,NA,NA,NA
"212","(117, 317, 48)-(120, 314, 48)","(120, 304, 46)-(120, 314, 48)","hht02",0,NA,NA,NA,NA,NA
"213","(115, 300, 45)-(120, 304, 46)","(120, 304, 46)-(121, 299, 43)","hht02",0,NA,NA,NA,NA,NA
"214","(117, 296, 51)-(118, 286, 44)","(111, 274, 36)-(118, 286, 44)","hht02",1,2,0.403473326826906,0.0623208730634548,0.274197952897801,0.158866893569534
"215","(117, 296, 51)-(118, 297, 52)","(117, 296, 51)-(118, 286, 44)","hht02",0,NA,NA,NA,NA,NA
"216","(112, 298, 51)-(117, 296, 51)","(117, 296, 51)-(118, 286, 44)","hht02",1,2,1.213931490495,-0.165745953926687,0.82029667167248,0.219901198019795
"217","(112, 298, 51)-(116, 298, 56)","(112, 298, 51)-(117, 296, 51)","hht02",0,NA,NA,NA,NA,NA
"218","(111, 297, 48)-(112, 298, 51)","(112, 298, 51)-(117, 296, 51)","hht02",0.9,2,1.15749169239592,0.476864154672483,3.60237290578684,0.094578304425618
"219","(111, 297, 48)-(112, 287, 56)","(111, 297, 48)-(112, 298, 51)","hht02",0,NA,NA,NA,NA,NA
"220","(106, 301, 38)-(111, 297, 48)","(111, 297, 48)-(112, 298, 51)","hht02",0.8,2,1.35133739731186,0.0907947690844395,0.735373188706501,0.0223872212108138
"221","(106, 301, 38)-(112, 308, 39)","(106, 301, 38)-(111, 297, 48)","hht02",0.3,2,0.682504950810024,0.00308033832523437,1.53954223580393,0.171994731196276
"222","(112, 308, 39)-(126, 316, 41)","(106, 301, 38)-(112, 308, 39)","hht02",0.2,2,0.429109918035461,0.0154967718079688,0.25137644934105,0.170190812711479
"223","(126, 316, 41)-(132, 313, 42)","(112, 308, 39)-(126, 316, 41)","hht02",0,NA,NA,NA,NA,NA
"224","(126, 316, 41)-(126, 317, 40)","(112, 308, 39)-(126, 316, 41)","hht02",0,NA,NA,NA,NA,NA
"225","(112, 308, 39)-(112, 317, 37)","(106, 301, 38)-(112, 308, 39)","hht02",0,NA,NA,NA,NA,NA
"226","(99, 296, 34)-(106, 301, 38)","(106, 301, 38)-(111, 297, 48)","hht02",0.8,2,0.735129500991482,0.230782967009095,1.16800380244373,0.915386606687262
"227","(99, 296, 34)-(112, 285, 30)","(99, 296, 34)-(106, 301, 38)","hht02",0.2,2,0.454684528425458,0.0737940074165103,0.462000345041499,0.0632401272093301
"228","(112, 285, 30)-(118, 289, 30)","(99, 296, 34)-(112, 285, 30)","hht02",0,NA,NA,NA,NA,NA
"229","(112, 285, 30)-(117, 276, 31)","(99, 296, 34)-(112, 285, 30)","hht02",0,NA,NA,NA,NA,NA
"230","(97, 298, 34)-(99, 296, 34)","(99, 296, 34)-(106, 301, 38)","hht02",0.6,2,1.72879189115149,0.417373790280202,3.20904044570053,2.19149124082162
"231","(96, 296, 33)-(97, 298, 34)","(97, 298, 34)-(99, 296, 34)","hht02",0.2,2,1.26627141000931,0.0411899215792924,9.24287270433367,1.91356919817223
"232","(90, 292, 22)-(96, 296, 33)","(96, 296, 33)-(97, 298, 34)","hht02",0,NA,NA,NA,NA,NA
"233","(75, 298, 33)-(96, 296, 33)","(96, 296, 33)-(97, 298, 34)","hht02",0,NA,NA,NA,NA,NA
"234","(93, 305, 30)-(97, 298, 34)","(97, 298, 34)-(99, 296, 34)","hht02",0.6,2,0.925249931561341,-0.099086133163568,1.06531006164245,0.39242899310336
"235","(93, 305, 30)-(97, 309, 25)","(93, 305, 30)-(97, 298, 34)","hht02",0.5,2,0.636855727670647,-0.01075410182961,0.435051562815792,0.155037017638644
"236","(97, 309, 25)-(101, 312, 27)","(93, 305, 30)-(97, 309, 25)","hht02",0.3,2,0.596715704222487,0.233454127823102,0.529562416640654,0.296389574682091
"237","(101, 312, 27)-(102, 313, 27)","(97, 309, 25)-(101, 312, 27)","hht02",0.3,2,1.90612384842945,0.147948925143392,5.11425217373666,0.0999868155941096
"238","(102, 313, 27)-(106, 317, 25)","(101, 312, 27)-(102, 313, 27)","hht02",0,NA,NA,NA,NA,NA
"239","(102, 313, 27)-(106, 308, 27)","(101, 312, 27)-(102, 313, 27)","hht02",0.2,2,0.746353349717746,0.192792256267877,0.878020611157567,0.358844804606349
"240","(106, 308, 27)-(110, 301, 26)","(102, 313, 27)-(106, 308, 27)","hht02",0,NA,NA,NA,NA,NA
"241","(106, 308, 27)-(108, 311, 27)","(102, 313, 27)-(106, 308, 27)","hht02",0,NA,NA,NA,NA,NA
"242","(99, 315, 30)-(101, 312, 27)","(97, 309, 25)-(101, 312, 27)","hht02",0.2,2,0.556427207917926,-0.0364703017472753,1.02267607266994,0.176945803898813
"243","(99, 315, 30)-(102, 314, 32)","(99, 315, 30)-(101, 312, 27)","hht02",0,NA,NA,NA,NA,NA
"244","(95, 317, 31)-(99, 315, 30)","(99, 315, 30)-(101, 312, 27)","hht02",0,NA,NA,NA,NA,NA
"245","(96, 311, 24)-(97, 309, 25)","(93, 305, 30)-(97, 309, 25)","hht02",0.3,2,0.769608905013911,0.0518684627402668,2.65544230159874,1.65544230159874
"246","(95, 313, 23)-(96, 311, 24)","(96, 311, 24)-(97, 309, 25)","hht02",0.3,2,0.733722794747456,-0.047663147210176,1.54401275602055,0.580583531045561
"247","(95, 313, 23)-(96, 315, 22)","(95, 313, 23)-(96, 311, 24)","hht02",0.2,2,0.73712770605974,0.147201557956746,1.21404694167852,0.0646629165050217
"248","(96, 315, 22)-(98, 317, 21)","(95, 313, 23)-(96, 315, 22)","hht02",0,NA,NA,NA,NA,NA
"249","(94, 317, 20)-(96, 315, 22)","(95, 313, 23)-(96, 315, 22)","hht02",0,NA,NA,NA,NA,NA
"250","(95, 313, 23)-(95, 317, 26)","(95, 313, 23)-(96, 311, 24)","hht02",0,NA,NA,NA,NA,NA
"251","(91, 317, 24)-(96, 311, 24)","(96, 311, 24)-(97, 309, 25)","hht02",0,NA,NA,NA,NA,NA
"252","(89, 314, 28)-(93, 305, 30)","(93, 305, 30)-(97, 298, 34)","hht02",0,NA,NA,NA,NA,NA
"253","(100, 243, 25)-(102, 257, 38)","0","hht03",1,2,0.428468417255176,0.315127139952336,0.253865505093611,0.180045009778015
"254","(99, 242, 24)-(100, 243, 25)","(100, 243, 25)-(102, 257, 38)","hht03",0.7,2,3.47476219595709,-0.330004108883483,42.3291648688007,21.1220041935223
"255","(99, 242, 24)-(113, 151, 26)","(99, 242, 24)-(100, 243, 25)","hht03",0.7,2,0.862907678038631,-0.00923011051350504,0.150808235289817,0.0722400089373117
"256","(113, 151, 26)-(114, 132, 28)","(99, 242, 24)-(113, 151, 26)","hht03",0.4,2,0.640224851832903,0.159412562730299,1.26925156855229,1.09961954684325
"257","(114, 132, 28)-(116, 130, 26)","(113, 151, 26)-(114, 132, 28)","hht03",0,NA,NA,NA,NA,NA
"258","(102, 93, 19)-(114, 132, 28)","(113, 151, 26)-(114, 132, 28)","hht03",0.4,2,0.727460903837323,0.239906167412361,0.201871391916929,0.147414236040098
"259","(102, 93, 19)-(104, 92, 17)","(102, 93, 19)-(114, 132, 28)","hht03",0,NA,NA,NA,NA,NA
"260","(102, 93, 19)-(103, 83, 16)","(102, 93, 19)-(114, 132, 28)","hht03",0.2,2,0.596803304728764,0.00278908480861446,0.993783136836394,0.741244920227478
"261","(103, 83, 16)-(107, 80, 16)","(102, 93, 19)-(103, 83, 16)","hht03",0,NA,NA,NA,NA,NA
"262","(101, 77, 40)-(103, 83, 16)","(102, 93, 19)-(103, 83, 16)","hht03",0,NA,NA,NA,NA,NA
"263","(109, 145, 23)-(113, 151, 26)","(99, 242, 24)-(113, 151, 26)","hht03",0.5,2,0.611361503932433,-0.166876265151931,2.77529409075836,1.4764216866036
"264","(109, 145, 23)-(119, 147, 7)","(109, 145, 23)-(113, 151, 26)","hht03",0,NA,NA,NA,NA,NA
"265","(109, 145, 23)-(113, 136, 25)","(109, 145, 23)-(113, 151, 26)","hht03",0.5,2,0.648721341344381,0.198380076495384,1.40082898518191,1.15011130983053
"266","(113, 136, 25)-(127, 117, 24)","(109, 145, 23)-(113, 136, 25)","hht03",0.4,2,0.622322344963267,0.00308974558676361,0.0714923762834069,0.0231977017727441
"267","(127, 117, 24)-(128, 119, 23)","(113, 136, 25)-(127, 117, 24)","hht03",0,NA,NA,NA,NA,NA
"268","(126, 116, 24)-(127, 117, 24)","(113, 136, 25)-(127, 117, 24)","hht03",0.4,2,1.30816174278906,-0.266911094532592,9.1635508647618,5.1326816067396
"269","(126, 116, 24)-(138, 103, 25)","(126, 116, 24)-(127, 117, 24)","hht03",0,NA,NA,NA,NA,NA
"270","(123, 114, 21)-(126, 116, 24)","(126, 116, 24)-(127, 117, 24)","hht03",0.2,2,0.725234281763816,-0.0982287893919886,3.46634862453031,0.22194562028805
"271","(123, 114, 21)-(124, 106, 9)","(123, 114, 21)-(126, 116, 24)","hht03",0,NA,NA,NA,NA,NA
"272","(117, 100, 22)-(123, 114, 21)","(123, 114, 21)-(126, 116, 24)","hht03",0,NA,NA,NA,NA,NA
"273","(113, 136, 25)-(114, 134, 26)","(109, 145, 23)-(113, 136, 25)","hht03",0,NA,NA,NA,NA,NA
"274","(99, 242, 24)-(106, 214, 34)","(99, 242, 24)-(100, 243, 25)","hht03",0.4,2,0.594759345328844,-0.112517105238474,2.08595804924377,1.91991396428501
"275","(106, 214, 34)-(109, 209, 34)","(99, 242, 24)-(106, 214, 34)","hht03",0.4,2,0.814908788268927,0.243170948160425,5.99928642105408,4.85958864768078
"276","(109, 209, 34)-(163, 215, 23)","(106, 214, 34)-(109, 209, 34)","hht03",0.2,2,0.564488755888313,0.153341052304953,0.306019836850055,0.201064418709667
"277","(163, 215, 23)-(187, 232, 30)","(109, 209, 34)-(163, 215, 23)","hht03",0,NA,NA,NA,NA,NA
"278","(160, 211, 20)-(163, 215, 23)","(109, 209, 34)-(163, 215, 23)","hht03",0,NA,NA,NA,NA,NA
"279","(109, 209, 34)-(110, 205, 31)","(106, 214, 34)-(109, 209, 34)","hht03",0,NA,NA,NA,NA,NA
"280","(99, 112, 34)-(106, 214, 34)","(99, 242, 24)-(106, 214, 34)","hht03",0,NA,NA,NA,NA,NA
"281","(95, 241, 19)-(100, 243, 25)","(100, 243, 25)-(102, 257, 38)","hht03",1,2,0.8369796320652,0.0224398357768916,2.12492548768076,1.53812398368179
"282","(93, 245, 16)-(95, 241, 19)","(95, 241, 19)-(100, 243, 25)","hht03",0.4,2,1.08758441519062,-0.219891915345841,2.73231133251042,0.814090554140047
"283","(93, 245, 16)-(94, 258, 11)","(93, 245, 16)-(95, 241, 19)","hht03",0.2,2,0.593703366416873,0.0711634458855945,0.460578171531732,0.0985200954385272
"284","(94, 258, 11)-(98, 259, 8)","(93, 245, 16)-(94, 258, 11)","hht03",0,NA,NA,NA,NA,NA
"285","(94, 258, 11)-(94, 264, 7)","(93, 245, 16)-(94, 258, 11)","hht03",0,NA,NA,NA,NA,NA
"286","(93, 245, 16)-(94, 251, 10)","(93, 245, 16)-(95, 241, 19)","hht03",0,NA,NA,NA,NA,NA
"287","(87, 213, 22)-(95, 241, 19)","(95, 241, 19)-(100, 243, 25)","hht03",1,2,0.628651760546394,-0.0249029122393701,1.50678264465369,0.839826626397927
"288","(75, 151, 24)-(87, 213, 22)","(87, 213, 22)-(95, 241, 19)","hht03",0.9,2,0.42787077543804,0.0367409388671034,0.0431647156172552,0.0320004337825089
"289","(75, 151, 24)-(79, 153, 21)","(75, 151, 24)-(87, 213, 22)","hht03",0,NA,NA,NA,NA,NA
"290","(75, 150, 24)-(75, 151, 24)","(75, 151, 24)-(87, 213, 22)","hht03",0.7,2,1.872166660147,0.231467114060899,62.3810024382664,50.4934674778285
"291","(75, 150, 24)-(88, 80, 16)","(75, 150, 24)-(75, 151, 24)","hht03",0.7,2,0.542602178560409,-0.0140795113941905,0.201684072630682,0.0563278936682329
"292","(88, 80, 16)-(98, 71, 12)","(75, 150, 24)-(88, 80, 16)","hht03",0.7,2,0.893480306177499,0.178121392028647,0.324794152873311,0.134810224846332
"293","(98, 71, 12)-(98, 75, 10)","(88, 80, 16)-(98, 71, 12)","hht03",0,NA,NA,NA,NA,NA
"294","(98, 63, 3)-(98, 71, 12)","(88, 80, 16)-(98, 71, 12)","hht03",0.5,2,0.811903155001855,-0.128284965555819,1.27632921557437,0.412984009167469
"295","(98, 44, 7)-(98, 63, 3)","(98, 63, 3)-(98, 71, 12)","hht03",0,NA,NA,NA,NA,NA
"296","(97, 55, 10)-(98, 63, 3)","(98, 63, 3)-(98, 71, 12)","hht03",0.5,2,0.769528001355478,0.0113463078099072,0.883410738667504,0.643463339059566
"297","(97, 55, 10)-(98, 53, 9)","(97, 55, 10)-(98, 63, 3)","hht03",0.4,2,1.25949897218502,0.286310869249994,4.0827102461313,3.55478016293806
"298","(98, 52, 8)-(98, 53, 9)","(97, 55, 10)-(98, 53, 9)","hht03",0,NA,NA,NA,NA,NA
"299","(97, 45, 25)-(98, 53, 9)","(97, 55, 10)-(98, 53, 9)","hht03",0.4,2,0.944058683699978,0.314493470147195,0.289688988969204,0.220565487018048
"300","(97, 44, 24)-(97, 45, 25)","(97, 45, 25)-(98, 53, 9)","hht03",0,NA,NA,NA,NA,NA
"301","(96, 45, 34)-(97, 45, 25)","(97, 45, 25)-(98, 53, 9)","hht03",0.2,2,0.601565020974508,0.101335283471527,1.42191502343045,1.1509776570608
"302","(95, 44, 36)-(96, 45, 34)","(96, 45, 34)-(97, 45, 25)","hht03",0,NA,NA,NA,NA,NA
"303","(94, 60, 52)-(96, 45, 34)","(96, 45, 34)-(97, 45, 25)","hht03",0,NA,NA,NA,NA,NA
"304","(97, 50, 24)-(97, 55, 10)","(97, 55, 10)-(98, 63, 3)","hht03",0,NA,NA,NA,NA,NA
"305","(75, 78, 12)-(88, 80, 16)","(75, 150, 24)-(88, 80, 16)","hht03",0.2,3,0.688200352021484,NA,0.629358664864099,NA
"306","(75, 78, 12)-(77, 80, 11)","(75, 78, 12)-(88, 80, 16)","hht03",0,NA,NA,NA,NA,NA
"307","(75, 78, 12)-(76, 76, 9)","(75, 78, 12)-(88, 80, 16)","hht03",0,NA,NA,NA,NA,NA
"308","(66, 67, 26)-(75, 78, 12)","(75, 78, 12)-(88, 80, 16)","hht03",0,NA,NA,NA,NA,NA
"309","(75, 150, 24)-(78, 141, 22)","(75, 150, 24)-(75, 151, 24)","hht03",0.4,2,0.761648278675641,-0.197925809886952,1.73047147923878,1.1704853544075
"310","(74, 136, 22)-(78, 141, 22)","(75, 150, 24)-(78, 141, 22)","hht03",0.2,2,0.651586693930587,0.0718093574634983,4.92573566430453,3.93409041778076
"311","(74, 136, 22)-(78, 106, 9)","(74, 136, 22)-(78, 141, 22)","hht03",0,NA,NA,NA,NA,NA
"312","(71, 131, 21)-(74, 136, 22)","(74, 136, 22)-(78, 141, 22)","hht03",0,NA,NA,NA,NA,NA
"313","(71, 148, 2)-(78, 141, 22)","(75, 150, 24)-(78, 141, 22)","hht03",0,NA,NA,NA,NA,NA
"314","(71, 205, 30)-(87, 213, 22)","(87, 213, 22)-(95, 241, 19)","hht03",0.4,2,0.512203599936344,0.000163852384183066,3.06699839660135,2.93986149418801
"315","(71, 205, 30)-(88, 110, 33)","(71, 205, 30)-(87, 213, 22)","hht03",0,NA,NA,NA,NA,NA
"316","(70, 203, 30)-(71, 205, 30)","(71, 205, 30)-(87, 213, 22)","hht03",0.2,2,1.07506898388451,0.325562018020155,9.50623877163278,7.31532597115567
"317","(66, 199, 26)-(70, 203, 30)","(70, 203, 30)-(71, 205, 30)","hht03",0,NA,NA,NA,NA,NA
"318","(27, 210, 22)-(70, 203, 30)","(70, 203, 30)-(71, 205, 30)","hht03",0,NA,NA,NA,NA,NA
"319","(106, 252, 32)-(110, 307, 43)","0","hht04",1,2,0.261835473511704,0.147341673182174,0.287484646864238,0.263892737837352
"320","(106, 252, 32)-(113, 219, 33)","(106, 252, 32)-(110, 307, 43)","hht04",0.4,2,0.642773862891102,0.0431754573940079,2.94519709027013,0.853249814527337
"321","(113, 219, 33)-(182, 244, 33)","(106, 252, 32)-(113, 219, 33)","hht04",0,NA,NA,NA,NA,NA
"322","(92, 114, 41)-(113, 219, 33)","(106, 252, 32)-(113, 219, 33)","hht04",0.4,2,0.579503068932956,0.137376062322946,0.0329582360837981,0.00898588136026542
"323","(91, 117, 42)-(92, 114, 41)","(92, 114, 41)-(113, 219, 33)","hht04",0,NA,NA,NA,NA,NA
"324","(88, 110, 42)-(92, 114, 41)","(92, 114, 41)-(113, 219, 33)","hht04",0.3,2,0.839373881735656,0.207793547820551,2.67627601126346,2.24028751082746
"325","(88, 110, 42)-(94, 84, 37)","(88, 110, 42)-(92, 114, 41)","hht04",0.3,2,0.740536489234575,-0.0752730665213107,0.461373607804423,0.267499052906884
"326","(94, 84, 37)-(98, 81, 36)","(88, 110, 42)-(94, 84, 37)","hht04",0.2,2,0.802970321201235,0.0572060195357371,3.36449123249572,3.13973737661927
"327","(98, 81, 36)-(99, 80, 36)","(94, 84, 37)-(98, 81, 36)","hht04",0,NA,NA,NA,NA,NA
"328","(94, 77, 60)-(98, 81, 36)","(94, 84, 37)-(98, 81, 36)","hht04",0.2,2,1.04508802801122,-0.183760900804546,0.31018766647201,0.249985704478064
"329","(92, 77, 61)-(94, 77, 60)","(94, 77, 60)-(98, 81, 36)","hht04",0.1,2,0.840718022775233,0.210571228520582,2.88029693340222,2.16076826242296
"330","(92, 77, 61)-(93, 76, 62)","(92, 77, 61)-(94, 77, 60)","hht04",0,NA,NA,NA,NA,NA
"331","(88, 74, 55)-(92, 77, 61)","(92, 77, 61)-(94, 77, 60)","hht04",0,NA,NA,NA,NA,NA
"332","(89, 71, 54)-(94, 77, 60)","(94, 77, 60)-(98, 81, 36)","hht04",0,NA,NA,NA,NA,NA
"333","(80, 84, 45)-(94, 84, 37)","(88, 110, 42)-(94, 84, 37)","hht04",0,NA,NA,NA,NA,NA
"334","(88, 110, 42)-(89, 112, 43)","(88, 110, 42)-(92, 114, 41)","hht04",0,NA,NA,NA,NA,NA
"335","(105, 253, 31)-(106, 252, 32)","(106, 252, 32)-(110, 307, 43)","hht04",1,2,4.64495292145474,-1.65742232184711,29.7850243386101,23.9944799897522
"336","(105, 253, 31)-(112, 172, 24)","(105, 253, 31)-(106, 252, 32)","hht04",0.4,2,0.634784397008335,0.254696026287803,0.108810062622675,0.0439163494714516
"337","(112, 172, 24)-(114, 161, 25)","(105, 253, 31)-(112, 172, 24)","hht04",0.3,2,0.829201090929417,0.306876165573293,0.913514339676197,0.155161919799663
"338","(114, 161, 25)-(118, 149, 26)","(112, 172, 24)-(114, 161, 25)","hht04",0.2,2,0.8813314180958,0.00344378537156399,0.930594415517791,0.354809277007944
"339","(118, 135, 31)-(118, 149, 26)","(114, 161, 25)-(118, 149, 26)","hht04",0.1,2,0.577635994791527,0.184250437108706,2.84106312896655,1.71724551721888
"340","(118, 135, 31)-(124, 124, 43)","(118, 135, 31)-(118, 149, 26)","hht04",0,NA,NA,NA,NA,NA
"341","(107, 77, 32)-(118, 135, 31)","(118, 135, 31)-(118, 149, 26)","hht04",0,NA,NA,NA,NA,NA
"342","(115, 142, 26)-(118, 149, 26)","(114, 161, 25)-(118, 149, 26)","hht04",0.2,2,0.584629897051288,0.0163914380211488,3.45931145019533,2.19434570360049
"343","(115, 142, 26)-(136, 105, 33)","(115, 142, 26)-(118, 149, 26)","hht04",0,NA,NA,NA,NA,NA
"344","(110, 141, 24)-(115, 142, 26)","(115, 142, 26)-(118, 149, 26)","hht04",0.1,2,0.732303611136729,-0.0333554930472297,0.264693032200955,0.0882310107336516
"345","(110, 141, 24)-(112, 141, 24)","(110, 141, 24)-(115, 142, 26)","hht04",0,NA,NA,NA,NA,NA
"346","(110, 141, 24)-(110, 145, 24)","(110, 141, 24)-(115, 142, 26)","hht04",0,NA,NA,NA,NA,NA
"347","(112, 163, 20)-(114, 161, 25)","(112, 172, 24)-(114, 161, 25)","hht04",0,NA,NA,NA,NA,NA
"348","(110, 177, 23)-(112, 172, 24)","(105, 253, 31)-(112, 172, 24)","hht04",0,NA,NA,NA,NA,NA
"349","(103, 259, 26)-(105, 253, 31)","(105, 253, 31)-(106, 252, 32)","hht04",0.9,2,0.912400882500041,0.262242116971659,7.12773277002391,1.69688710847552
"350","(102, 314, 24)-(103, 259, 26)","(103, 259, 26)-(105, 253, 31)","hht04",0.9,2,0.795995080329003,0.151463719380716,0.178513427246806,0.0366860267790773
"351","(102, 314, 24)-(109, 313, 18)","(102, 314, 24)-(103, 259, 26)","hht04",0.2,2,0.422200583871608,-0.110792285714632,0.361990053833362,0.137982595975912
"352","(109, 313, 18)-(112, 309, 17)","(102, 314, 24)-(109, 313, 18)","hht04",0,NA,NA,NA,NA,NA
"353","(109, 313, 18)-(111, 314, 19)","(102, 314, 24)-(109, 313, 18)","hht04",0.1,2,1.01745967692999,0.462600276709104,3.11272337882549,1.25664431442204
"354","(111, 314, 19)-(115, 315, 17)","(109, 313, 18)-(111, 314, 19)","hht04",0,NA,NA,NA,NA,NA
"355","(111, 314, 19)-(114, 317, 18)","(109, 313, 18)-(111, 314, 19)","hht04",0,NA,NA,NA,NA,NA
"356","(101, 307, 33)-(102, 314, 24)","(102, 314, 24)-(103, 259, 26)","hht04",0.8,2,0.961301092953284,0.00593588594122148,1.40113394251455,0.646754087099699
"357","(101, 307, 33)-(115, 285, 33)","(101, 307, 33)-(102, 314, 24)","hht04",0.8,2,0.555182656964542,-0.18101318408038,0.492219703454267,0.148660895398506
"358","(115, 285, 33)-(131, 295, 28)","(101, 307, 33)-(115, 285, 33)","hht04",0,NA,NA,NA,NA,NA
"359","(115, 285, 33)-(116, 275, 37)","(101, 307, 33)-(115, 285, 33)","hht04",0.7,2,0.959131319420251,0.598856678055341,0.901495059472723,0.721861267871292
"360","(116, 275, 37)-(118, 275, 38)","(115, 285, 33)-(116, 275, 37)","hht04",0.6,2,2.52830364656757,-0.142649778354301,1.96041656054972,0.792300154506271
"361","(118, 275, 38)-(122, 272, 34)","(116, 275, 37)-(118, 275, 38)","hht04",0.2,2,0.759635891550272,-0.101894059567003,0.839210187957841,0.160789812042159
"362","(122, 272, 34)-(125, 273, 33)","(118, 275, 38)-(122, 272, 34)","hht04",0.1,2,0.558742896486255,-0.046951911265736,2.03140994869173,0.227014924907888
"363","(125, 273, 33)-(134, 273, 32)","(122, 272, 34)-(125, 273, 33)","hht04",0,NA,NA,NA,NA,NA
"364","(125, 273, 33)-(126, 273, 27)","(122, 272, 34)-(125, 273, 33)","hht04",0,NA,NA,NA,NA,NA
"365","(122, 272, 34)-(125, 268, 36)","(118, 275, 38)-(122, 272, 34)","hht04",0.2,2,0.533488306950242,0.0794946334264769,1.46021685924873,0.98299381227901
"366","(125, 268, 36)-(132, 258, 42)","(122, 272, 34)-(125, 268, 36)","hht04",0,NA,NA,NA,NA,NA
"367","(124, 266, 38)-(125, 268, 36)","(122, 272, 34)-(125, 268, 36)","hht04",0.1,2,0.960140314760138,0.180028472278655,1.87644890942897,1.32872061699012
