,beta,gamma,group
4376,1.027902022,1.070465905,ml
4377,0.810569832,0.6589182,ml
4378,0.3417553,0.241181816,ml
4379,0.609128385,0.305636485,ml
4380,0.7829826,1.522406366,ml
4381,0.304606224,0.176683189,ml
4382,1.740050898,1.816497654,ml
4383,1.621984823,2.418862158,ml
4384,0.810276783,0.413417522,ml
4385,0.945906716,1,ml
4386,0.717522091,0.521121054,ml
4387,0.927569724,1.901924194,ml
4388,0.611508519,0.213938628,ml
4389,1.499141824,2.224743262,ml
4390,0.924826321,1.403002736,ml
4391,0.648558785,0.316986684,ml
4392,0.782542961,0.544330598,ml
4393,0.81934709,1.075805567,ml
4394,1.03597613,0.767328809,ml
4395,0.634109612,2.131651338,ml
4396,0.801546813,2.54698762,ml
4397,1.013848198,0.246460396,ml
4398,1.132012231,2.628622981,ml
4399,0.529582879,0.111424767,ml
4400,0.956323128,6.560457498,ml
4401,0.678226057,0.422717292,ml
4402,0.768408658,1.030911028,ml
4403,0.573013114,0.732484455,ml
4404,0.960492603,0.427877256,ml
4405,0.575131228,1.612375584,ml
4406,0.552792573,0.297495928,ml
4407,0.839682693,0.76370667,ml
4408,0.633135622,1.133915546,ml
4409,0.698711289,0.809430809,ml
4410,0.294697401,0.140423231,ml
4411,1.623569012,1.707109597,ml
4412,1.253499877,3.606449193,ml
4413,0.437593014,0.33692037,ml
4414,0.684404451,0.753493718,ml
4415,0.791921479,1.151611134,ml
4416,1.363975099,3.101026971,ml
4417,0.294492679,0.102494671,ml
4418,0.405226649,0.432093551,ml
4419,0.666273487,2.063173807,ml
4420,0.553071302,0.163799843,ml
4421,0.402121472,0.202763551,ml
4422,0.506189879,0.304908813,ml
4423,0.946762673,1.896578121,ml
4424,0.494291974,1.023243711,ml
4425,0.21122377,0.080337053,ml
4426,1.339246856,1.39385098,ml
4427,0.440825992,0.535032564,ml
4428,0.681047678,0.14652233,ml
4429,0.545242596,1.121249861,ml
4430,0.16045011,0.073359453,ml
4431,0.14861976,0.151418655,ml
4432,3.455593258,1.632995307,ml
4433,0.983936643,1.112371631,ml
4434,1.037681722,1.100382667,ml
4435,0.607646434,0.960392343,ml
4436,0.2046383,0.176235127,ml
4437,2.347602939,2.44949443,ml
4438,1.716727474,1.985595745,ml
4439,0.865477805,0.616813634,ml
4440,0.286693643,0.333333333,ml
4441,0.537619155,0.300852676,ml
4442,0.965200627,3.434873619,ml
4443,0.439844031,0.126073822,ml
4444,1.695355851,6.088456886,ml
4445,0.625270297,0.365403468,ml
4446,0.943346695,0.449490068,ml
4447,0.478547315,0.205604545,ml
4448,0.394368041,0.612371631,ml
4449,0.28847975,0.155050913,ml
4450,2.640715869,6.38134729,ml
4451,0.378685194,0.15670672,ml
4452,1,1,ml
4453,1.369648898,2.931852859,ml
4454,0.707108919,0.5,ml
4455,1.888420456,3.224751168,ml
4456,0.59072134,0.23489364,ml
4457,1.025704604,0.909171811,ml
4458,0.785024071,0.488378188,ml
4459,0.637571693,0.555494516,ml
4460,1.377539351,0.734013045,ml
4461,0.830533105,0.414212596,ml
4462,0.799981073,0.92334429,ml
4463,1.345750573,1.274235234,ml
4464,0.904680543,0.945930936,ml
4465,0.809738515,0.747012414,ml
4466,0.918482108,0.790253316,ml
4467,0.996523526,0.975518018,ml
4468,0.518229202,0.509531168,ml
4469,2.612971637,4.393857435,ml
4470,0.280985569,0.160328483,ml
4471,2.787518902,4.633001762,ml
4472,0.617110799,0.692930588,ml
4473,0.358086498,0.183503261,ml
4474,2.19816367,4.44949443,ml
4475,0.696193951,0.327489252,ml
4476,0.621592227,0.517637767,ml
4477,0.791318509,2.09605023,ml
4478,1.040475913,4.156596121,ml
4479,0.676596433,0.392077911,ml
4480,0.996997476,1.868348673,ml
4481,0.711696427,1.535531491,ml
4482,0.489091125,0.241180468,ml
4483,0.741066149,0.550510731,ml
4484,0.932076475,2.302092377,ml
4485,0.778217407,0.928802022,ml
4486,0.798365805,1.417053374,ml
4487,1.002960549,0.248528021,ml
4488,0.99704819,4.023691154,ml
4489,0.700663255,0.226330477,ml
4490,0.548402104,0.237509659,ml
4491,1.80719581,2.449492961,ml
4492,0.565476494,0.977284286,ml
4493,0.554157714,0.651280403,ml
4494,0.62085675,0.167373076,ml
4495,0.797295593,3.146249567,ml
4496,1.072553312,1.098043949,ml
4497,0.631057037,0.152188115,ml
4498,0.561822665,0.264012325,ml
4499,0.522237949,1.499998386,ml
4500,0.441839389,0.355721365,ml
4501,0.481440486,0.431435738,ml
4502,0.579040463,0.068563548,ml
4503,0.38661152,0.193926079,ml
4504,1.001730188,1.969372091,ml
4505,0.503695261,0.233225918,ml
4506,1.529496839,1.196921627,ml
4507,0.720778429,1.099902118,ml
4508,0.746821543,1.149829845,ml
4509,0.633573578,0.802243073,ml
4510,0.795248305,1.066849392,ml
4511,1.079243716,0.689898841,ml
4512,0.948698861,0.8394786,ml
4513,0.586735203,1.452417318,ml
4514,0.483839864,0.170867153,ml
4515,0.797276471,0.449490068,ml
4516,0.803146292,0.398643358,ml
4517,0.575268931,0.251812781,ml
4518,1.424501162,1.971204307,ml
4519,0.65825139,1.196668009,ml
4520,0.583687229,0.869692664,ml
4521,0.723389492,1.074917056,ml
4522,0.48399079,0.197982437,ml
4523,0.683132351,0.626767242,ml
4524,0.372033761,0.168581278,ml
4525,0.96197895,0.554910013,ml
4526,0.68754125,1.224742528,ml
4527,0.513668065,1.353554798,ml
4528,0.844780376,1.487281623,ml
4529,0.593323184,0.478622972,ml
4530,0.783673719,0.644961157,ml
4531,0.493795421,0.470634343,ml
4532,0.442151964,0.229720522,ml
4533,0.864134618,1.688507351,ml
4534,0.892182419,3.969375644,ml
4535,0.127539158,0.019918349,ml
4536,0.626526922,0.37463665,ml
4537,0.885682399,2.868352226,ml
4538,0.70335,0.575327236,ml
4539,0.262237701,0.177337588,ml
4540,2.754278382,5.931852859,ml
4541,1.05056659,0.543633034,ml
4542,0.3455959,0.310101446,ml
4543,0.746273531,1.077349849,ml
4544,1.454483345,6.38134729,ml
4545,0.525757362,0.354675176,ml
4546,0.837932005,0.289965118,ml
4547,0.562287758,0.160144563,ml
4548,0.718531157,0.32567444,ml
4549,0.487180104,0.197217064,ml
4550,1.875997472,2.918939933,ml
4551,0.56206725,0.275254477,ml
4552,1.230664257,2.971204307,ml
4553,2.117526648,2.78770196,ml
4554,0.601547602,0.474980493,ml
4555,0.636018697,1.167371204,ml
4556,0.635237727,0.126723758,ml
4557,1.090593804,3.736700899,ml
4558,0.761725245,0.202763551,ml
4559,1.098771507,1.449493621,ml
4560,1.45003416,5.707109597,ml
4561,0.592762417,0.474339865,ml
4562,1.727062346,1.935376012,ml
4563,0.396275006,0.300852676,ml
4564,0.671348167,1.401302166,ml
4565,0.980926457,0.989773795,ml
4566,0.746687049,0.717439125,ml
4567,0.995005672,1.893844868,ml
4568,1.285103087,1.816497654,ml
4569,0.861162931,0.449490068,ml
4570,0.717025714,0.565825666,ml
4571,0.645869399,0.898980136,ml
4572,0.929431376,0.324131505,ml
4573,0.915304902,1.534657617,ml
4574,0.940903695,2.635677481,ml
4575,0.894485964,0.758819532,ml
4576,0.812603995,0.458911398,ml
4577,0.156125566,0.040862259,ml
4578,0.573443309,2.452417318,ml
4579,0.4231443,0.335104058,ml
4580,0.612126034,0.144261409,ml
4581,1.065070534,0.205408159,ml
4582,0.829328493,1.635677481,ml
4583,0.945451821,1.608127419,ml
4584,0.469139861,0.336563863,ml
4585,1,1,ml
4586,2.089883082,2.633001762,ml
4587,0.458597321,0.620202892,ml
4588,0.423400317,0.59106651,ml
4589,0.772230685,1.176777399,ml
4590,0.438370561,0.260190088,ml
4591,1.106683141,0.816497654,ml
4592,1.724300545,5.38134729,ml
4593,0.618388627,1.144063688,ml
4594,0.653615488,0.267515545,ml
4595,0.989577543,2.552913301,ml
4596,1.37100771,0.578781186,ml
4597,0.237313949,0.358718405,ml
4598,0.427314151,0.265242232,ml
4599,2.213347841,1.632995307,ml
4600,0.788237059,1.207109597,ml
4601,3.581068122,5.575397466,ml
4602,0.390333218,0.136739044,ml
4603,1.096623273,1.918939933,ml
4604,0.783014257,0.869882879,ml
4605,0.580514748,0.179841317,ml
4606,0.467375389,0.254333017,ml
4607,1.142157271,3.44949443,ml
4608,1.112394031,2.828415863,ml
4609,0.707109606,1,ml
4610,1.549532586,2.707109597,ml
4611,0.568658659,0.713621961,ml
4612,0.981074943,0.472253643,ml
4613,0.458904573,0.215842784,ml
4614,1.659074982,1.816497654,ml
4615,1.140788084,1.767328809,ml
4616,0.31499853,0.310101446,ml
4617,1.25427005,2.224743262,ml
4618,0.492444331,0.201158238,ml
4619,1.404602958,2.78770196,ml
4620,0.709050119,0.663023496,ml
4621,1.611578729,1.219273257,ml
4622,0.603044292,0.434174334,ml
4623,0.715233869,1.303222281,ml
4624,0.717487552,0.503627187,ml
4625,0.960422684,0.696923241,ml
4626,1.110374415,1.171570943,ml
4627,0.788900597,1.112371631,ml
4628,0.768242958,1.317838741,ml
4629,0.581178579,0.344253329,ml
4630,0.569639389,0.821814996,ml
4631,0.149402676,0.102168894,ml
4632,0.209322345,0.633973367,ml
4633,0.264991836,0.312300241,ml
4634,0.896216151,0.830750523,ml
4635,0.233454023,0.118377608,ml
4636,2.650684174,2.633001762,ml
4637,1.083604664,1.288966467,ml
4638,0.683441089,0.535232002,ml
4639,0.382120811,0.279535764,ml
4640,2.74462435,1.39385098,ml
4641,1.275139421,3.192234664,ml
4642,0.285732352,0.224744383,ml
4643,1.106683141,0.816497654,ml
4644,1.474513006,3.44949443,ml
4645,0.397123954,0.487759465,ml
4646,1.064585758,1,ml
4647,0.842720961,0.579795109,ml
4648,0.783071374,0.627236579,ml
4649,0.593624095,0.266040876,ml
4650,0.563758831,0.449490068,ml
4651,1.346003233,1.931852859,ml
4652,0.931847725,2.303226361,ml
4653,0.57925192,0.376826639,ml
4654,0.827020117,0.385985915,ml
4655,0.411298053,0.196230405,ml
4656,0.912161887,1.408247509,ml
4657,0.220365501,0.355050077,ml
4658,0.502455023,0.257524358,ml
4659,1.10158949,1.797960271,ml
4660,0.945440321,0.862373608,ml
4661,0.885317503,1,ml
4662,0.487747588,0.289897555,ml
4663,1.34087084,2.224743262,ml
4664,0.874016537,0.248555494,ml
4665,1.164886801,2.505607343,ml
4666,0.449424979,0.275051631,ml
4667,0.849653121,0.361358836,ml
4668,0.467651776,0.113368508,ml
4669,1.589699799,2.013416645,ml
4670,4.208061855,5.44949443,ml
4671,0.368013121,0.33562168,ml
4672,0.214730923,0.224744383,ml
4673,3.422601704,5.420697268,ml
4674,0.349251592,0.451877838,ml
4675,0.795769759,0.902369866,ml
4676,0.625942707,1.276143494,ml
4677,0.752282817,1.987857195,ml
4678,0.757063599,0.317227175,ml
4679,0.56942623,0.348841592,ml
4680,0.350787666,0.369397678,ml
4681,2.77669094,4.863705718,ml
4682,0.286150014,0.251812781,ml
4683,2.613248257,4.026846287,ml
4684,0.408465414,0.653861999,ml
4685,1.047096293,1.379794657,ml
4686,0.481148071,0.6589182,ml
4687,0.725532911,0.709231732,ml
4688,1.293406784,1.579795109,ml
4689,0.676342498,0.7090026,ml
4690,0.816497887,0.5,ml
4691,1.398010469,3.517637767,ml
4692,0.651037086,0.512656079,ml
4693,0.713917217,0.21876203,ml
4694,0.714906127,0.688939435,ml
4695,0.471677055,0.224744635,ml
4696,2.165936245,4.156596121,ml
4697,0.549046007,0.170117465,ml
4698,0.896311468,0.649428631,ml
4699,0.534317139,0.103021549,ml
4700,1.520685802,3.837879867,ml
4701,0.242225666,0.300064404,ml
4702,0.842716968,0.46936574,ml
4703,0.492784451,0.842316762,ml
4704,0.69766554,1.187053222,ml
4705,0.587059684,0.651366543,ml
4706,0.404541536,0.218232779,ml
4707,0.811335737,1.170998039,ml
4708,0.515368865,0.442941522,ml
4709,1.049972684,0.704124891,ml
4710,0.922851494,1.429732084,ml
4711,0.74439364,0.653861999,ml
4712,0.337462745,0.240581469,ml
4713,0.881155122,1.931852859,ml
4714,0.826462798,1.620202892,ml
4715,0.725534947,0.70952845,ml
4716,0.397909018,0.191392409,ml
4717,0.678734618,0.310101446,ml
4718,1.042857492,0.711865238,ml
4719,0.945470743,1.771240694,ml
4720,0.495999669,0.213938628,ml
4721,0.539555667,0.274803605,ml
4722,1,1,ml
4723,1.954641649,2.224743262,ml
4724,0.479565217,0.767328809,ml
4725,0.785295193,0.630602322,ml
4726,0.654609603,0.375050311,ml
4727,1.497125527,3.346064147,ml
4728,0.333500053,0.130306102,ml
4729,1.868324141,5.156604027,ml
4730,0.570674278,0.511763642,ml
4731,1.026836302,0.843037102,ml
4732,1.051300533,2.488170285,ml
4733,0.483711554,0.263013185,ml
4734,0.625623626,0.189251771,ml
4735,0.787558032,1.151611134,ml
4736,0.543203954,0.150625946,ml
4737,1.181283431,3.224751168,ml
4738,0.784397729,3.738100531,ml
4739,0.802828395,1.050628998,ml
4740,0.346610044,0.174777989,ml
4741,0.62796461,0.633973367,ml
4742,0.381210149,0.275254477,ml
4743,1,1,ml
4744,1,1,ml
4745,0.708825355,0.649010509,ml
4746,0.58622069,0.387994921,ml
4747,0.726622189,0.145693892,ml
4748,1.640949159,3.156596121,ml
4749,0.620055852,0.612005079,ml
4750,1.106683141,0.816497654,ml
4751,0.920458231,0.688507351,ml
4752,0.938144437,1.866630649,ml
4753,1,2.000006455,ml
4754,1.074563715,0.288675732,ml
4755,1.304815914,1.174722685,ml
4756,0.566483311,0.667761478,ml
4757,0.47407537,0.741581087,ml
4758,0.893285451,0.417736947,ml
4759,0.580321513,0.143346953,ml
4760,1.073225913,1.612375584,ml
4761,0.617038758,0.909171811,ml
4762,0.93398,0.34013335,ml
4763,1.024284673,0.600128808,ml
4764,0.745778753,0.898980136,ml
4765,0.345315953,0.118955348,ml
4766,0.921129967,0.294650533,ml
4767,1.119947593,2.303226361,ml
4768,0.515186927,0.160328483,ml
4769,0.769586497,0.909171811,ml
4770,0.515510451,0.434173565,ml
4771,1.316066094,0.577353327,ml
4772,0.840902403,2.828415863,ml
4773,1.176067395,1.767328809,ml
4774,0.832448319,1.508666034,ml
4775,0.996359185,1.199177037,ml
4776,0.820005658,1.224747215,ml
4777,1.386802961,1.485597359,ml
4778,0.385437176,0.336563863,ml
4779,1.899476266,5.265997069,ml
4780,0.683874121,0.092966234,ml
4781,0.958414783,1.632995307,ml
4782,0.836576798,0.816495018,ml
4783,0.765749212,1.023243711,ml
4784,0.338321107,0.096815909,ml alk1
4785,1.119895316,0.985522508,ml alk1
4786,0.666188328,0.078971345,ml alk1
4787,0.883172235,1.31149466,ml alk1
4788,0.871940981,0.598770638,ml alk1
4789,0.481949728,0.110211971,ml alk1
4790,0.923666029,1.365938124,ml alk1
4791,0.353530842,0.05393933,ml alk1
4792,1.035715591,2.7966416,ml alk1
4793,0.437470351,0.176133472,ml alk1
4794,1.374160223,2.139731079,ml alk1
4795,0.648268817,0.675787552,ml alk1
4796,0.718809507,0.306262338,ml alk1
4797,0.713382603,1.307456551,ml alk1
4798,0.095733463,0.052610148,ml alk1
4799,0.387594922,0.402500341,ml alk1
4800,0.817046973,0.083422686,ml alk1
4801,0.292754296,0.507304086,ml alk1
4802,1.625899015,6.998050594,ml alk1
4803,0.602033069,0.064164222,ml alk1
4804,0.415475176,0.692497951,ml alk1
4805,0.542652875,0.121282585,ml alk1
4806,0.113478812,0.134237297,ml alk1
4807,0.458492771,0.524686988,ml alk1
4808,0.74311643,1.022113789,ml alk1
4809,1.190767216,1.25983559,ml alk1
4810,0.253236508,0.528876938,ml alk1
4811,0.471308154,0.996210966,ml alk1
4812,0.475237999,0.136948902,ml alk1
4813,1.176355717,3.504026154,ml alk1
4814,0.137432362,0.157107826,ml alk1
4815,0.527648065,0.088618595,ml alk1
4816,2.092165192,5.957727591,ml alk1
4817,0.252553065,0.140905838,ml alk1
4818,1.467310908,1.129183467,ml alk1
4819,0.720104209,0.331862583,ml alk1
4820,0.690467741,0.679610846,ml alk1
4821,1.339315223,2.45771043,ml alk1
4822,0.203528415,0.031932273,ml alk1
4823,1.038356965,1.037888864,ml alk1
4824,0.690126296,0.922292736,ml alk1
4825,2.114548982,0.520297525,ml alk1
4826,0.607800006,0.481233245,ml alk1
4827,0.377631927,0.094126603,ml alk1
4828,1.141321492,0.5,ml alk1
4829,0.809820589,2.078793156,ml alk1
4830,0.348740379,0.333332938,ml alk1
4831,1.951658863,7.088456886,ml alk1
4832,0.651855773,0.522978366,ml alk1
4833,0.513938609,0.508562415,ml alk1
4834,0.170786613,0.067027315,ml alk1
4835,1.28986973,0.752185448,ml alk1
4836,0.470840648,0.379409092,ml alk1
4837,0.527592986,0.816495018,ml alk1
4838,0.837754764,1.5040226,ml alk1
4839,0.232213707,0.370898929,ml alk1
4840,0.684401151,0.486635453,ml alk1
4841,0.385567426,0.425741026,ml alk1
4842,0.780412416,0.665130012,ml alk1
4843,0.761177936,0.710102377,ml alk1
4844,0.910695457,1.088514345,ml alk1
4845,0.272972565,0.206468922,ml alk1
4846,0.690529733,0.384480711,ml alk1
4847,1.429122733,1.31149466,ml alk1
4848,0.701330395,0.646886655,ml alk1
4849,0.698395149,0.585785471,ml alk1
4850,1.161220443,2.224743262,ml alk1
4851,0.959102259,1.449493621,ml alk1
4852,0.320912722,0.539908784,ml alk1
4853,0.699413668,0.319647614,ml alk1
4854,0.349951276,0.379794657,ml alk1
4855,2.87389813,3.026846287,ml alk1
4856,1.377572861,2.250725166,ml alk1
4857,0.840180082,0.93320264,ml alk1
4858,0.392478005,0.205408159,ml alk1
4859,1.1978267,1,ml alk1
4860,1.368802397,3.505607343,ml alk1
4861,0.531422633,0.216458408,ml alk1
4862,0.601004411,0.757198305,ml alk1
4863,0.423544421,0.579459544,ml alk1
4864,0.962432077,0.47502085,ml alk1
4865,0.67899712,0.141456345,ml alk1
4866,1.857829956,2.317842294,ml alk1
4867,0.327765974,0.193926079,ml alk1
4868,2.174151406,5.606090552,ml alk1
4869,0.258415936,0.161021389,ml alk1
4870,0.561177951,0.288675732,ml alk1
4871,1.605030477,4.464083271,ml alk1
4872,0.942091616,1.469609122,ml alk1
4873,1.84503533,1.953516222,ml alk1
4874,0.255646625,0.460185652,ml alk1
4875,1.189198647,0.353554798,ml alk1
4876,1.45876667,6.907035997,ml alk1
4877,0.33222344,0.255873693,ml alk1
4878,0.717240153,0.255775967,ml alk1
4879,0.612681733,0.58176564,ml alk1
4880,0.862792051,1.531819938,ml alk1
4881,0.228924441,0.399620278,ml alk1
4882,0.477922439,0.467325855,ml alk1
4883,0.922391027,0.494886898,ml alk1
4884,1.02031211,0.457417326,ml alk1
4885,1.30160618,0.767328809,ml alk1
4886,1.009487698,2.717436809,ml alk1
4887,0.604347826,0.724745523,ml alk1
4888,2.219409972,2.131651338,ml alk1
4889,0.379507051,0.743923475,ml alk1
4890,0.350795565,0.607884099,ml alk1
4891,1.505802578,2.000003554,ml alk1
4892,1.242183579,2.007387784,ml alk1
4893,0.726234884,0.177871711,ml alk1
4894,0.687672847,0.959836863,ml alk1
4895,0.979288518,1.151358258,ml alk1
4896,0.474415187,0.960060558,ml alk1
4897,0.525393218,0.336996355,ml alk1
4898,0.385078381,0.037054255,ml alk1
4899,0.269904923,1.193651568,ml alk1
4900,0.636502314,1.245805944,ml alk1
4901,0.390261105,0.04918268,ml alk1
4902,0.124967462,0.04382913,ml alk1
4903,2.33607172,2.931852859,ml alk1
4904,0.785598117,1.670950484,ml alk1
4905,0.357302408,0.093809911,ml alk1
4906,2.1436027,2.39385098,ml alk1
4907,1.073495126,1.341081237,ml alk1
4908,0.655462013,0.945571565,ml alk1
4909,1.090784974,1.069693211,ml alk1
4910,0.300846226,0.103745521,ml alk1
4911,0.492368318,0.249999597,ml alk1
4912,1.800184695,1.628622981,ml alk1
4913,4.023254527,6.548564088,ml alk1
4914,0.506850933,0.314557415,ml alk1
4915,3.994584326,2.224743262,ml alk1
4916,0.406442543,1.534657617,ml alk1
4917,0.125035479,0.043527667,ml alk1
4918,0.485600581,0.092427054,ml alk1
4919,0.667730622,0.381920395,ml alk1
4920,0.776852153,1.356165673,ml alk1
4921,0.593445221,0.326914048,ml alk1
4922,0.509824937,0.219849913,ml alk1
4923,2.596853908,3.633001762,ml alk1
4924,0.517285937,0.276826143,ml alk1
4925,0.41767712,0.121102882,ml alk1
4926,1.296728713,7.363805607,ml alk1
4927,0.542353768,0.774609626,ml alk1
4928,0.495936057,0.201677709,ml alk1
4929,0.817757295,0.21421481,ml alk1
4930,1.493285871,3.208124772,ml alk1
4931,0.633239401,1.582098305,ml alk1
4932,0.357495566,0.066310571,ml alk1
4933,1,1,ml alk1
4934,1,1,ml alk1
4935,0.796224349,0.310295245,ml alk1
4936,0.867025309,0.312474636,ml alk1
4937,0.658419297,0.790872992,ml alk1
4938,0.851578331,0.2257651,ml alk1
4939,0.233962146,0.03838873,ml alk1
4940,3.138797547,2.819481228,ml alk1
4941,0.777495878,0.710101299,ml alk1
4942,0.458158783,0.513565511,ml alk1
4943,0.908506959,0.459188003,ml alk1
4944,0.767895869,1.483274263,ml alk1
4945,0.534671686,0.133751242,ml alk1
4946,0.519652398,1.240262852,ml alk1
4947,0.548479794,0.319399114,ml alk1
4948,0.642215906,0.15455452,ml alk1
4949,0.161382591,0.157105553,ml alk1
4950,1.566824705,2.763810091,ml alk1
4951,0.22754548,0.441208938,ml alk1
4952,0.320832556,0.265439814,ml alk1
4953,0.221871669,0.705348796,ml alk1
4954,0.220157263,0.520013537,ml alk1
4955,0.716952053,3.006839255,ml alk1
4956,0.821107193,0.095321753,ml alk1
4957,0.342640144,0.479577768,ml alk1
4958,0.774248482,1.555552709,ml alk1
4959,0.666941988,0.37185952,ml alk1
4960,0.553213394,0.364518999,ml alk1
4961,0.751770412,0.15282238,ml alk1
4962,0.118187584,0.189897561,ml alk1
4963,1.074928744,4.363805607,ml alk1
4964,0.586928612,0.393138264,ml alk1
4965,0.125983337,0.097682885,ml alk1
4966,0.639713852,1.637564147,ml alk1
4967,0.276491981,0.152692459,ml alk1
4968,0.98696418,1.967160651,ml alk1
4969,0.315089783,0.018296757,ml alk1
4970,0.467211254,0.432917585,ml alk1
4971,0.442608659,0.067313955,ml alk1
4972,0.344927167,0.157107826,ml alk1
4973,0.80140968,0.908245895,ml alk1
4974,0.438167193,1.660214968,ml alk1
4975,0.342531643,0.327658047,ml alk1
